SEASON,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,FANTASY_POINTS,AVG_FANTASY_PPG,FANTASY_POINTS_PER_MIN,PCT_GAMES_PLAYED,AVG_MINUTES,PCT_MINUTES_PLAYED,PTS,REB,AST,STL,BLK,TOV,PF,FGM,FGA,FTM,FTA,FG3M,OREB
2024-25,Brice Sensabaugh,UTA,71,1431.9216666666666,801.0,11.28,0.56,86.59,20.17,36.38,772,210,110,46,8,107,111,275,599,65,73,157,42
2023-24,Nickeil Alexander-Walker,MIN,82,1920.9183333333333,799.5,9.75,0.42,100.0,23.43,48.8,655,167,204,64,42,76,143,236,538,52,65,131,35
2024-25,Matas Buzelis,CHI,80,1511.295,799.5,9.99,0.53,97.56,18.89,38.4,688,278,79,29,75,74,128,252,555,88,108,96,55
2023-24,Ausar Thompson,DET,63,1582.805,799.0,12.68,0.5,76.83,25.12,40.21,556,402,120,68,59,84,175,232,480,71,119,21,129
2023-24,Dorian Finney-Smith,BKN,68,1934.5933333333332,798.5,11.74,0.41,82.93,28.45,49.15,580,317,107,56,38,59,150,215,511,33,46,117,109
2023-24,De'Andre Hunter,ATL,57,1681.0933333333332,798.5,14.01,0.47,69.51,29.49,42.71,891,222,87,40,16,83,146,304,663,166,196,117,31
2024-25,D'Angelo Russell,BKN,58,1480.4183333333333,796.5,13.73,0.54,70.73,25.52,37.61,732,162,297,56,23,108,115,249,638,121,145,113,20
2024-25,Ausar Thompson,DET,59,1327.715,795.5,13.48,0.6,71.95,22.5,33.73,594,303,134,98,40,80,164,246,460,91,142,11,111
2023-24,Reggie Jackson,DEN,82,1816.82,794.5,9.69,0.44,100.0,22.16,46.16,833,155,308,44,12,106,149,326,756,79,98,102,33
2024-25,Sam Hauser,BOS,71,1541.1333333333334,792.0,11.15,0.51,86.59,21.71,39.15,605,224,64,41,13,23,87,214,474,11,11,166,44
2024-25,Kentavious Caldwell-Pope,ORL,77,2279.036666666667,791.0,10.27,0.35,93.9,29.6,57.9,673,169,136,99,34,62,136,239,544,82,95,113,33
2024-25,Georges Niang,ATL,79,1697.2333333333333,790.5,10.01,0.47,96.34,21.48,43.12,784,272,111,28,14,82,201,286,620,46,58,166,47
2024-25,Moussa Diabaté,CHA,71,1240.6333333333334,789.5,11.12,0.64,86.59,17.47,31.52,403,438,56,46,40,61,109,167,280,69,116,0,187
2024-25,Jalen Smith,CHI,64,962.3833333333333,787.0,12.3,0.82,78.05,15.04,24.45,524,357,65,17,44,37,95,190,408,72,89,72,89
2024-25,Anthony Black,ORL,78,1886.9933333333333,785.0,10.06,0.42,95.12,24.19,47.94,736,230,240,86,48,139,166,262,620,150,197,62,52
2023-24,Terance Mann,LAC,75,1872.8916666666667,784.5,10.46,0.42,91.46,24.97,47.58,658,254,119,43,15,48,145,254,493,79,95,71,87
2023-24,Taurean Prince,LAL,78,2107.6216666666664,781.0,10.01,0.37,95.12,27.02,53.55,697,230,119,58,35,73,146,253,572,50,68,141,21
2023-24,Derrick Jones Jr.,DAL,76,1782.8566666666666,780.0,10.26,0.44,92.68,23.46,45.3,657,250,75,53,51,65,121,239,495,97,136,82,82
2023-24,Kevin Huerter,SAC,64,1562.2266666666667,778.0,12.16,0.5,78.05,24.41,39.69,655,224,166,45,23,53,135,248,560,36,47,123,38
2024-25,Moses Moody,GSW,74,1649.15,777.0,10.5,0.47,90.24,22.29,41.9,724,189,96,59,31,54,116,246,568,106,133,126,52
2023-24,Isaiah Joe,OKC,78,1444.8666666666666,776.0,9.95,0.54,95.12,18.52,36.71,636,180,99,46,22,47,87,222,485,45,52,147,32
2024-25,Zion Williamson,NOP,30,857.2766666666666,774.0,25.8,0.9,36.59,28.58,21.78,737,216,159,37,27,90,82,288,508,158,241,3,76
2024-25,Kevin Huerter,CHI,69,1678.9933333333333,773.5,11.21,0.46,84.15,24.33,42.66,681,205,156,66,23,67,121,257,604,35,49,132,30
2024-25,Kevon Looney,GSW,76,1142.155,772.0,10.16,0.68,92.68,15.03,29.02,344,462,118,46,37,39,154,143,278,56,99,2,185
2023-24,Bennedict Mathurin,IND,59,1538.39,771.5,13.08,0.5,71.95,26.07,39.09,856,234,119,35,14,97,117,296,663,184,224,80,60
2024-25,Brandon Clarke,MEM,64,1206.8616666666667,766.5,11.98,0.64,78.05,18.86,30.66,534,326,66,52,36,41,145,236,380,61,87,1,127
2024-25,Mason Plumlee,PHX,74,1300.045,765.0,10.34,0.59,90.24,17.57,33.03,333,455,134,33,47,59,154,125,202,83,128,0,116
2023-24,Marvin Bagley III,WAS,50,1053.3516666666667,764.5,15.29,0.73,60.98,21.07,26.76,583,312,55,20,33,59,81,239,408,96,126,9,130
2024-25,Paul George,PHI,41,1333.5933333333332,762.5,18.6,0.57,50.0,32.53,33.88,665,219,178,75,20,106,101,245,570,79,97,96,24
2023-24,Christian Braun,DEN,82,1655.565,762.0,9.29,0.46,100.0,20.19,42.06,600,306,132,42,35,55,137,222,483,93,134,63,79
2023-24,Dillon Brooks,HOU,72,2226.7383333333332,759.5,10.55,0.34,87.8,30.93,56.57,915,246,119,64,10,88,241,329,768,124,147,133,53
2024-25,Davion Mitchell,MIA,74,2027.3133333333333,759.5,10.26,0.37,90.24,27.4,51.51,588,167,363,72,16,128,185,223,476,58,84,84,35
2023-24,Isaac Okoro,CLE,69,1887.0566666666666,756.0,10.96,0.4,84.15,27.35,47.94,647,206,132,57,34,54,140,235,480,93,137,84,67
2023-24,Georges Niang,CLE,82,1831.125,755.0,9.21,0.41,100.0,22.33,46.52,768,278,98,30,18,72,192,284,632,51,60,149,22
2023-24,Cason Wallace,OKC,82,1691.9216666666666,754.5,9.2,0.45,100.0,20.63,42.99,561,187,120,76,37,45,129,217,442,29,37,98,52
2024-25,Jaime Jaquez Jr.,MIA,66,1368.38,754.5,11.43,0.55,80.49,20.73,34.77,570,290,166,61,14,98,81,213,462,107,142,37,84
2023-24,Caleb Martin,MIA,64,1756.5533333333333,753.0,11.77,0.43,78.05,27.45,44.63,640,281,143,47,29,77,126,241,559,77,99,81,74
2023-24,Vince Williams Jr.,MEM,52,1436.53,753.0,14.48,0.52,63.41,27.63,36.5,521,290,175,47,34,92,135,169,379,104,130,79,59
2024-25,Isaiah Collier,UTA,71,1839.1066666666666,750.0,10.56,0.41,86.59,25.9,46.73,615,235,446,66,16,208,149,234,555,105,154,42,32
2024-25,Kris Dunn,LAC,74,1782.9183333333333,746.0,10.08,0.42,90.24,24.09,45.3,474,251,210,128,27,74,197,192,437,15,22,75,53
2024-25,Jalen Wilson,BKN,79,2031.3866666666668,744.0,9.42,0.37,96.34,25.71,51.61,749,270,145,40,5,79,164,246,620,135,165,122,75
2024-25,Miles McBride,NYK,64,1593.455,737.5,11.52,0.46,78.05,24.9,40.48,611,161,187,67,17,41,108,222,547,52,64,115,47
2024-25,Dalton Knecht,LAL,78,1493.795,732.5,9.39,0.49,95.12,19.15,37.95,706,216,66,24,8,37,93,257,557,64,84,128,37
2024-25,Dorian Finney-Smith,LAL,63,1818.6783333333333,729.5,11.58,0.4,76.83,28.87,46.21,549,247,90,58,23,56,136,195,435,30,45,129,80
2024-25,Ziaire Williams,BKN,63,1541.4033333333334,727.5,11.55,0.47,76.83,24.47,39.16,632,287,84,62,28,67,149,214,520,101,123,103,61
2023-24,Kevin Love,MIA,55,924.2633333333333,724.5,13.17,0.78,67.07,16.8,23.48,485,338,115,18,10,48,97,158,359,85,108,84,59
2024-25,Jose Alvarado,NOP,56,1365.9,722.5,12.9,0.53,68.29,24.39,34.7,579,136,259,74,14,86,91,204,521,60,74,111,27
2024-25,Terry Rozier,MIA,64,1658.22,719.5,11.24,0.43,78.05,25.91,42.13,679,238,167,37,14,78,73,248,635,92,108,91,44
2023-24,Kevon Looney,GSW,74,1194.4283333333333,717.0,9.69,0.6,90.24,16.14,30.35,334,419,133,28,29,50,155,139,233,56,83,0,143
2024-25,Peyton Watson,DEN,68,1655.7283333333332,716.0,10.53,0.43,82.93,24.35,42.07,551,233,94,48,93,56,123,204,428,95,137,48,47
2023-24,Bojan Bogdanović,NYK,57,1478.0033333333333,713.5,12.52,0.48,69.51,25.93,37.55,868,152,97,30,5,101,95,309,681,117,149,133,22
2023-24,Andrew Nembhard,IND,68,1696.685,712.5,10.48,0.42,82.93,24.95,43.11,626,141,280,63,6,101,143,260,522,45,56,61,36
2023-24,Kyle Lowry,PHI,60,1689.7666666666667,712.0,11.87,0.42,73.17,28.16,42.93,487,194,253,59,21,85,146,163,377,63,75,98,34
2023-24,Toumani Camara,POR,70,1739.32,710.0,10.14,0.41,85.37,24.85,44.19,527,343,87,66,33,84,174,197,438,75,99,58,139
2023-24,Malcolm Brogdon,POR,39,1120.8166666666666,706.5,18.12,0.63,47.56,28.74,28.48,613,148,214,27,8,60,58,218,496,95,116,82,28
2023-24,Jaden McDaniels,MIN,72,2105.4533333333334,704.5,9.78,0.33,87.8,29.24,53.49,757,224,101,63,42,87,219,307,628,57,79,86,56
2023-24,Dario Šarić,GSW,64,1097.7516666666668,703.0,10.98,0.64,78.05,17.15,27.89,515,283,144,31,10,78,112,181,388,79,93,74,73
2024-25,Corey Kispert,WAS,61,1601.5233333333333,702.0,11.51,0.44,74.39,26.25,40.69,705,181,103,26,14,64,98,255,565,75,88,120,36
2023-24,Day'Ron Sharpe,BKN,61,920.575,700.5,11.48,0.76,74.39,15.09,23.39,415,389,85,24,44,70,131,168,294,75,123,4,161
2024-25,Trey Lyles,SAC,69,1349.5216666666668,700.0,10.14,0.52,84.15,19.56,34.29,451,316,82,41,23,39,86,157,374,56,80,81,80
2023-24,Larry Nance Jr.,NOP,61,1216.1383333333333,700.0,11.48,0.58,74.39,19.94,30.9,350,307,113,61,19,49,98,138,241,47,61,27,94
2024-25,Jonathan Isaac,ORL,71,1090.015,697.5,9.82,0.64,86.59,15.35,27.69,380,314,40,61,80,33,90,134,324,73,107,39,120
2024-25,Jusuf Nurkić,CHA,51,1062.8266666666666,697.5,13.68,0.66,62.2,20.84,27.0,453,398,115,40,34,97,130,168,352,85,128,32,85
2024-25,Kyshawn George,WAS,68,1802.1833333333334,695.5,10.23,0.39,82.93,26.5,45.79,590,285,169,68,50,97,201,203,546,70,93,114,49
2023-24,Aaron Wiggins,OKC,78,1227.9383333333333,691.5,8.87,0.56,95.12,15.74,31.2,542,186,86,56,19,56,91,212,377,56,71,62,60
2023-24,Isaiah Stewart,DET,46,1422.8166666666666,685.5,14.9,0.48,56.1,30.93,36.15,503,305,73,17,38,66,99,186,382,64,85,67,74
2024-25,Trayce Jackson-Davis,GSW,62,966.7866666666666,685.5,11.06,0.71,75.61,15.59,24.56,407,311,104,23,38,45,73,174,302,59,102,0,122
2024-25,Gradey Dick,TOR,54,1587.3733333333332,684.0,12.67,0.43,65.85,29.4,40.33,777,193,98,48,10,83,120,265,647,133,155,114,44
2023-24,Luke Kornet,BOS,63,983.31,684.0,10.86,0.7,76.83,15.61,24.98,334,261,67,23,61,21,77,142,203,49,54,1,118
2024-25,Ayo Dosunmu,CHI,46,1393.8833333333334,682.5,14.84,0.49,56.1,30.3,35.41,566,161,208,43,18,69,105,221,449,62,79,62,26
2024-25,Haywood Highsmith,MIA,74,1818.3266666666666,682.5,9.22,0.38,90.24,24.57,46.2,478,252,112,68,37,54,164,179,391,31,43,89,72
2024-25,Day'Ron Sharpe,BKN,50,907.4583333333334,682.0,13.64,0.75,60.98,18.15,23.06,397,330,91,41,42,63,113,165,317,56,74,11,149
2023-24,Julian Champagnie,SAS,74,1467.875,681.0,9.2,0.46,90.24,19.84,37.29,504,206,103,48,42,57,77,164,402,75,92,101,42
2023-24,Jonathan Isaac,ORL,58,914.61,677.0,11.67,0.74,70.73,15.77,23.24,393,260,30,43,70,27,64,146,286,59,82,42,73
2024-25,Jake LaRavia,SAC,66,1349.28,675.5,10.23,0.5,80.49,20.44,34.28,458,259,158,62,23,86,132,160,337,78,115,60,90
2024-25,Jeremiah Robinson-Earl,NOP,66,1238.9,673.0,10.2,0.54,80.49,18.77,31.48,418,315,88,39,7,51,79,158,347,46,55,56,110
2024-25,Chet Holmgren,OKC,32,876.54,673.0,21.03,0.77,39.02,27.39,22.27,479,257,63,23,71,56,72,167,341,101,134,44,48
2024-25,Amir Coffey,LAC,72,1747.54,672.5,9.34,0.38,87.8,24.27,44.4,696,161,77,40,7,45,120,240,510,115,129,101,32
2023-24,GG Jackson,MEM,48,1233.165,671.5,13.99,0.54,58.54,25.69,31.33,699,196,59,28,24,65,64,241,563,115,153,102,53
2024-25,Max Strus,CLE,50,1272.725,670.5,13.41,0.53,60.98,25.45,32.34,471,217,158,26,12,54,104,165,373,28,34,113,53
2023-24,Peyton Watson,DEN,80,1487.8366666666666,669.0,8.36,0.45,97.56,18.6,37.8,532,258,86,42,88,58,143,208,447,71,106,45,56
2023-24,Scoot Henderson,POR,62,1765.3933333333334,669.0,10.79,0.38,75.61,28.47,44.85,868,194,336,48,13,212,195,307,797,167,204,87,53
2023-24,Duop Reath,POR,68,1214.115,669.0,9.84,0.55,82.93,17.85,30.85,617,250,67,33,38,52,161,230,499,69,93,88,93
2023-24,Patrick Beverley,MIL,73,1462.5116666666668,668.5,9.16,0.46,89.02,20.03,37.16,451,239,212,43,31,65,128,158,379,74,90,61,49
2023-24,Pat Connaughton,MIL,76,1676.28,666.0,8.76,0.4,92.68,22.06,42.59,428,239,161,40,19,49,99,151,347,44,58,82,51
2024-25,Patrick Williams,CHI,63,1576.3266666666666,656.5,10.42,0.42,76.83,25.02,40.05,566,237,124,48,32,86,88,205,516,60,83,96,43
2024-25,Dejounte Murray,NOP,31,1012.1483333333333,654.0,21.1,0.65,37.8,32.65,25.72,542,200,228,63,12,106,61,194,494,102,124,52,17
2024-25,Jonathan Kuminga,GSW,47,1144.08,653.5,13.9,0.57,57.32,24.34,29.07,719,217,104,38,21,71,90,258,568,157,235,46,56
2024-25,Cole Anthony,ORL,67,1234.1133333333332,653.5,9.75,0.53,81.71,18.42,31.35,630,204,191,45,32,103,151,230,543,93,113,77,46
2024-25,Thomas Bryant,IND,66,963.0166666666667,653.0,9.89,0.68,80.49,14.59,24.47,429,251,53,28,41,30,76,163,321,55,64,48,83
2023-24,Drew Eubanks,PHX,75,1168.705,652.5,8.7,0.56,91.46,15.58,29.69,379,322,63,27,61,61,115,152,253,72,93,3,103
2024-25,Tristan da Silva,ORL,74,1628.6116666666667,642.0,8.68,0.39,90.24,22.01,41.38,533,245,113,33,18,56,94,199,483,55,63,80,73
2023-24,Dyson Daniels,NOP,61,1358.525,641.0,10.51,0.47,74.39,22.27,34.52,354,236,164,85,25,59,101,139,311,34,53,42,62
2023-24,Bilal Coulibaly,WAS,63,1715.25,640.5,10.17,0.37,76.83,27.23,43.58,532,256,110,57,48,87,137,188,432,92,131,64,56
2023-24,Naji Marshall,NOP,66,1257.1233333333332,639.0,9.68,0.51,80.49,19.05,31.94,466,240,128,49,12,65,91,170,367,68,86,58,53
2023-24,Nicolas Batum,PHI,60,1529.5866666666666,638.0,10.63,0.42,73.17,25.49,38.86,320,248,128,48,38,40,109,116,256,15,21,73,70
2024-25,Jerami Grant,POR,47,1523.5866666666666,633.5,13.48,0.42,57.32,32.42,38.71,677,163,101,41,46,65,109,214,574,141,166,108,26
2024-25,Chris Boucher,TOR,50,862.3,633.5,12.67,0.73,60.98,17.25,21.91,502,224,33,24,25,29,68,182,370,68,87,70,70
2023-24,Marcus Sasser,DET,71,1351.11,632.5,8.91,0.47,86.59,19.03,34.33,586,125,236,44,12,90,103,219,512,58,66,90,11
2024-25,Precious Achiuwa,NYK,57,1169.6133333333332,628.0,11.02,0.54,69.51,20.52,29.72,379,317,55,47,42,45,81,164,327,41,69,10,101
2024-25,Zach Collins,CHI,64,977.06,626.0,9.78,0.64,78.05,15.27,24.82,407,288,111,29,29,60,132,153,302,69,78,32,102
2023-24,Goga Bitadze,ORL,62,957.0866666666667,624.5,10.07,0.65,75.61,15.44,24.32,311,286,79,32,72,44,107,126,209,57,87,2,109
2024-25,Jonathan Mogbo,TOR,63,1285.655,623.0,9.89,0.48,76.83,20.41,32.66,389,311,146,55,34,70,136,156,356,60,82,17,109
2023-24,Cameron Payne,PHI,78,1304.0766666666666,620.0,7.95,0.48,95.12,16.72,33.13,578,117,205,42,11,66,126,208,481,58,67,104,21
2024-25,Terance Mann,ATL,67,1414.25,620.0,9.25,0.44,81.71,21.11,35.93,517,199,121,47,15,47,128,205,413,47,68,60,68
2023-24,Kris Dunn,UTA,66,1249.1766666666667,620.0,9.39,0.5,80.49,18.93,31.74,357,189,254,68,28,79,135,147,313,22,32,41,50
2023-24,Alec Burks,NYK,66,1211.545,619.0,9.38,0.51,80.49,18.36,30.78,689,150,88,28,12,48,75,210,569,145,167,124,24
2024-25,Sam Merrill,CLE,71,1401.2816666666668,618.5,8.71,0.44,86.59,19.74,35.6,509,157,108,53,14,35,124,172,424,28,29,137,38
2024-25,Tyrese Martin,BKN,60,1315.32,617.5,10.29,0.47,73.17,21.92,33.42,523,219,122,34,9,74,77,189,465,46,58,99,58
2024-25,Immanuel Quickley,TOR,33,917.7533333333333,615.5,18.65,0.67,40.24,27.81,23.32,564,117,191,23,4,58,61,184,438,111,128,85,16
2023-24,James Wiseman,DET,63,1091.0433333333333,612.5,9.72,0.56,76.83,17.32,27.72,446,336,54,12,39,66,141,187,305,72,102,0,110
2024-25,Nikola Jović,MIA,46,1155.6766666666667,610.5,13.27,0.53,56.1,25.12,29.36,494,180,131,38,13,60,82,172,377,72,87,78,26
2024-25,Alex Caruso,OKC,54,1040.635,610.5,11.31,0.59,65.85,19.27,26.44,382,159,137,87,30,37,102,140,314,42,51,60,38
2024-25,Dereck Lively II,DAL,36,832.7366666666667,610.0,16.94,0.73,43.9,23.13,21.16,314,270,85,20,56,41,100,134,191,46,73,0,104
2023-24,Moses Moody,GSW,66,1155.885,609.5,9.23,0.53,80.49,17.51,29.37,533,196,57,42,24,44,90,194,420,73,93,72,65
2024-25,AJ Green,MIL,73,1659.1416666666667,609.0,8.34,0.37,89.02,22.73,42.15,541,174,108,37,7,40,157,182,424,22,27,155,18
2024-25,Kenrich Williams,OKC,69,1131.5383333333334,609.0,8.83,0.54,84.15,16.4,28.75,436,241,97,43,10,39,110,171,354,28,39,66,65
2024-25,Aaron Nesmith,IND,45,1121.6183333333333,608.5,13.52,0.54,54.88,24.92,28.5,541,178,54,35,17,37,114,192,379,73,80,84,37
2023-24,Malaki Branham,SAS,75,1594.3266666666666,603.5,8.05,0.38,91.46,21.26,40.51,690,148,156,27,8,91,94,271,628,55,63,93,28
2024-25,Jarace Walker,IND,75,1186.62,600.0,8.0,0.51,91.46,15.82,30.15,461,229,110,54,25,78,115,170,360,46,69,75,25
2024-25,Ryan Dunn,PHX,74,1410.4166666666667,595.0,8.04,0.42,90.24,19.06,35.83,511,267,57,44,40,40,162,205,477,19,39,82,92
2023-24,Gordon Hayward,OKC,51,1245.25,594.5,11.66,0.48,62.2,24.42,31.64,500,181,158,40,13,66,67,187,403,89,120,37,38
2024-25,Jaxson Hayes,LAL,56,1092.6833333333334,594.0,10.61,0.54,68.29,19.51,27.76,383,269,58,31,51,43,136,161,223,61,98,0,78
2024-25,Vít Krejčí,ATL,57,1152.6316666666667,594.0,10.42,0.52,69.51,20.22,29.28,412,156,147,36,26,50,105,145,292,32,45,90,22
2023-24,Trey Lyles,SAC,58,1158.2183333333332,593.5,10.23,0.51,70.73,19.97,29.43,419,257,72,17,19,38,86,143,321,49,70,84,61
2024-25,Bogdan Bogdanović,LAC,54,1347.6583333333333,592.0,10.96,0.44,65.85,24.96,34.24,583,159,146,41,11,74,127,210,492,58,66,105,24
2023-24,Miles McBride,NYK,68,1327.74,592.0,8.71,0.45,82.93,19.53,33.73,562,100,114,50,7,30,108,205,454,43,50,109,31
2024-25,Johnny Juzang,UTA,64,1269.83,591.5,9.24,0.47,78.05,19.84,32.26,571,184,68,39,8,36,126,204,475,45,53,118,42
2023-24,Matisse Thybulle,POR,65,1487.3833333333334,587.0,9.03,0.39,79.27,22.88,37.79,354,136,90,113,49,40,93,126,317,22,29,80,30
2023-24,Cedi Osman,SAS,72,1268.7516666666668,586.0,8.14,0.46,87.8,17.62,32.23,489,180,119,36,11,47,107,184,384,35,52,86,25
2024-25,Jared Butler,PHI,60,1043.735,583.0,9.72,0.56,73.17,17.4,26.52,541,110,220,42,13,80,97,203,453,75,91,60,25
2023-24,John Konchar,MEM,55,1173.5733333333333,583.0,10.6,0.5,67.07,21.34,29.82,235,257,110,51,51,46,76,88,208,21,25,38,72
2023-24,Josh Green,DAL,57,1504.72,579.0,10.16,0.38,69.51,26.4,38.23,469,184,130,47,9,60,107,179,374,39,57,72,40
2023-24,Haywood Highsmith,MIA,66,1365.835,578.0,8.76,0.42,80.49,20.69,34.7,405,210,70,53,30,34,117,153,329,23,36,76,65
2023-24,Isaiah Jackson,IND,60,770.905,577.5,9.62,0.75,73.17,12.85,19.59,383,238,50,34,61,39,137,155,233,73,102,0,94
2024-25,Jaylin Williams,OKC,47,784.055,576.5,12.27,0.74,57.32,16.68,19.92,278,262,120,22,29,35,79,97,221,23,30,61,48
2024-25,Nicolas Batum,LAC,78,1367.3733333333332,575.5,7.38,0.42,95.12,17.53,34.74,313,218,84,52,36,34,111,104,238,17,21,88,47
2023-24,Sam Merrill,CLE,61,1068.9183333333333,573.5,9.4,0.54,74.39,17.52,27.16,485,120,108,19,4,19,72,158,393,26,28,143,22
2023-24,Jordan Goodwin,MEM,57,1055.77,573.0,10.05,0.54,69.51,18.52,26.82,368,253,155,48,18,56,76,141,382,44,59,42,88
2024-25,Kyle Anderson,MIA,61,1002.0933333333334,573.0,9.39,0.57,74.39,16.43,25.46,357,206,145,40,33,37,81,142,303,48,65,25,53
2024-25,Ben Simmons,LAC,51,1119.6933333333334,572.0,11.22,0.51,62.2,21.95,28.45,256,241,285,38,23,102,107,116,223,24,33,0,47
2024-25,Dalano Banton,POR,67,1119.945,569.5,8.5,0.51,81.71,16.72,28.45,559,135,160,43,34,86,58,198,507,91,125,72,30
2023-24,Cam Whitmore,HOU,47,880.3333333333334,562.5,11.97,0.64,57.32,18.73,22.37,579,180,33,30,17,46,64,212,467,76,112,79,44
2024-25,Jamal Shead,TOR,75,1466.825,562.0,7.49,0.38,91.46,19.56,37.27,533,115,316,58,10,117,158,204,504,53,69,72,30
2024-25,Ricky Council IV,PHI,73,1250.015,556.0,7.62,0.44,89.02,17.12,31.76,532,214,97,32,13,52,67,177,463,123,153,55,51
